Date,daily_strat,daily_bah,equity_strat,equity_bah,signal
2022-12-30,0.0015332809657724322,0.0015332809657724322,1.8729962102514301,5.705956833455002,1.0
2023-01-02,0.011267369057567311,0.011267369057567311,1.894099949795758,5.770247954924088,1.0
2023-01-03,-0.007317846942682227,-0.007317846942682227,1.8802392162690105,5.728022163568628,1.0
2023-01-04,-0.015056372900683068,-0.015056372900683068,1.8519296334863762,5.641778925890561,1.0
2023-01-05,-0.0017868175567857802,-0.0017868175567857802,1.848620573103331,5.631698096254276,1.0
2023-01-06,0.00908899258763829,0.00908899258763829,1.8654226717896227,5.682884558506948,1.0
2023-01-09,0.023611466713073792,0.023611466713073792,1.9094680371103965,5.817065798094376,1.0
2023-01-10,-0.014787490451594998,-0.014787490451594998,1.8812317967440007,5.731045993148755,1.0
2023-01-11,-0.012605456587987396,-0.012605456587987396,1.8575180109982026,5.65880354167836,1.0
2023-01-12,-0.02159420047461358,-0.02159420047461358,1.817406394683502,5.536606203552904,1.0
2023-01-13,-0.0016183328834358246,-0.0016183328834358246,1.814465226152419,5.52764613167106,1.0
2023-01-16,-0.009523415273724134,-0.009523415273724134,1.7971853203040378,5.475004062072961,1.0
2023-01-17,0.014197583677735048,0.014197583677735048,1.8227010092734515,5.552735890380181,1.0
2023-01-18,-0.0016541938679829338,-0.0016541938679829338,1.819685908440745,5.543550588719786,1.0
2023-01-19,-0.0010708375808450299,-0.0010708375808450299,1.8177373203846525,5.537614346418069,1.0
2023-01-20,-0.011892981448052287,-0.011892981448052287,1.7961190041558857,5.471755601729651,1.0
2023-01-23,-0.005055950556254185,-0.005055950556254185,1.787037915277725,5.444090675951399,1.0
2023-01-24,-0.005904560308146678,-0.005904560308146678,1.7764862421340228,5.411945714232225,1.0
2023-01-25,-0.01382486439006081,-0.01382486439006081,1.7519265607457113,5.337126298646593,1.0
2023-01-27,-0.018971177009847073,-0.018971177009847073,1.7186904518535517,5.235874730911059,1.0
2023-01-30,0.009583559952507814,0.009583559952507814,1.735161624838693,5.286053050298565,1.0
2023-01-31,-0.0025004051188896037,-0.0025004051188896037,1.7308230178298456,5.272835776192877,1.0
